column_x	column_y	correlation	row	column
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_schooltaken	Mijn_vrienden_weten_hoe_ik_me_voel	-0,05208577	99	30
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_schooltaken	Mijn_ouders_weten_hoe_ik_me_voel	-0,135352559	99	31
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_schooltaken	Ik_ben_bang_om_mijn_gevoelens_te_uiten	0,084775664	99	32
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_schooltaken	Ik_huil_nooit_in_het_bijzijn_van_anderen	0,086685223	99	33
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_schooltaken	Als_ik_me_slecht_voel,_probeer_ik_anderen_daar_zo_weinig_mogelijk_mee_te_belasten	0,078758978	99	34
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_schooltaken	Ook_negatieve_gevoelens_kunnen_in_mijn_omgeving_besproken_worden	-0,061017731	99	35
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_schooltaken	Ik_heb_het_gevoel_dat_mijn_ouders_mij_begrijpen	-0,127267327	99	36
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_schooltaken	Ik_kan_mijn_problemen_de_baas	-0,121560635	99	37
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_schooltaken	Ik_ben_tevreden_met_wie_ik_ben	-0,115925083	99	38
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_schooltaken	Ik_maak_me_zorgen_over_de_toekomstperspectieven_die_mijn_dimploma_me_zal_bieden	0,080072752	99	39
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_schooltaken	Ik_ben_eerder_introvert	0,047049871	99	40
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_schooltaken	Ik_ben_eerder_extravert	0,009937372	99	41
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_schooltaken	Niets_bijzonders	0,084777041	99	42
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_schooltaken	Ik_luister_naar_muziek	0,044244688	99	43
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_schooltaken	Ik_zoek_de_natuur_op	-0,091343284	99	44
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_schooltaken	Ik_ga_bewegen_of_sporten	-0,105800551	99	45
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_schooltaken	Ik_ga_feesten_of_op_café	0,088307909	99	46
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_schooltaken	Ik_drink_alcohol	0,133567858	99	47
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_schooltaken	Ik_gebruik_softdrugs	0,114310723	99	48
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_schooltaken	Ik_gebruik_harddrugs	0,049724131	99	49
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_schooltaken	Ik_doe_dingen_die_schadelijk_zijn_voor_mezelf_(uitgezonderd_middelengebruik)	0,099729572	99	50
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_schooltaken	Ik_zoek_informatie_op_over_mijn_probleem_(op_het_internet,_in_een_boek_of_in_een_folder)	0,044422591	99	51
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_schooltaken	Ik_trek_me_terug	0,079394104	99	52
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_schooltaken	Ik_probeer_de_oorzaak_van_het_probleem_aan_te_pakken	-0,144982424	99	53
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_schooltaken	Ik_omring_me_met_mensen	-0,067690654	99	54
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_schooltaken	Ik_verdiep_me_in_mijn_levensbeschouwing	0,009409359	99	55
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_schooltaken	Ik_praat_erover_met_een_vriend_of_vriendin	-0,090287112	99	56
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_schooltaken	Ik_praat_erover_met_mijn_ouders	-0,150865341	99	57
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_schooltaken	Ik_praat_erover_met_een_hulpverlener_(bijvoorbeeld_mijn_huisarts_of_psycholoog)	-0,02149387	99	58
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_schooltaken	Ik_praat_erover_met_iemand_van_de_universiteit_(studentenpsycholoog,_iemand_van_het_monitoraat,_een_professor,_...)	-0,001045631	99	59
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_schooltaken	Ik_neem_contact_op_met_een_hulplijn_via_telefoon,_mail_of_chat	0,011409329	99	60
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_schooltaken	Dat_je_anoniem_blijft_ten_opzichte_van_de_hulpverlener	0,019263223	99	61
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_schooltaken	Dat_wat_je_zegt_volkomen_vertrouwelijk_is	0,007632986	99	62
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_schooltaken	Dat_je_persoonlijk_contact_met_iemand_hebt	-0,050416647	99	63
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_schooltaken	Dat_je_kan_praten_met_iemand_die_je_persoonlijk_kent	-0,051622012	99	64
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_schooltaken	Dat_je_er_op_elk_moment_terecht_kan	-0,076022822	99	65
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_schooltaken	Dat_je_terecht_kan_bij_iemand_die_professioneel_is	0,008075771	99	66
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_schooltaken	Dat_je_meerdere_keren_bij_dezelfde_persoon_terecht_kan	-0,017697071	99	67
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_schooltaken	Dat_je_omgeving_niet_hoeft_te_weten_dat_je_hulp_zoekt	0,082789785	99	68
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_schooltaken	Dat_het_goedkoop_is	0,045838903	99	69
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_schooltaken	Dat_het_gratis_is	0,050902449	99	70
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_schooltaken	Dat_je_doorverwezen_kan_worden_naar_iemand_die_jou_hulp_op_maat_kan_geven	-0,018345625	99	71
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_schooltaken	De_studentenpsychologen_van_de_UGent	0,058697683	99	72
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_schooltaken	Het_monitoraat_van_mijn_faculteit	0,014554739	99	73
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_schooltaken	De_studentenartsen_van_de_UGent	0,027229213	99	74
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_schooltaken	Awel	-0,025691466	99	75
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_schooltaken	1813	-0,002244966	99	76
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_schooltaken	JAC	0,015058213	99	77
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_schooltaken	OverKop	-0,026369266	99	78
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_schooltaken	Start_To_Talk	-0,027032876	99	79
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_schooltaken	Tele-onthaal	-0,038154967	99	80
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_schooltaken	De_zelfmoordlijn	0,042082119	99	81
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_schooltaken	De_Druglijn	0,029536379	99	82
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_schooltaken	Teleblok	-0,017164119	99	83
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_schooltaken	Meldpunt_1712	-0,03115318	99	84
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_schooltaken	Tejo	-0,020666779	99	85
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_schooltaken	De_manier_waarop_het_universitair_personeel_met_me_communiceert	-0,007540605	99	86
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_schooltaken	Studentenpsycholoog	0,059923795	99	87
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_schooltaken	Monitoraat	0,00613521	99	88
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_schooltaken	Studentenorganisaties_(zoals_studentenverenigingen)	0,064462899	99	89
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_schooltaken	De_manier_waarop_onderwijsactiviteiten_georganiseerd_worden	-0,013379124	99	90
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_schooltaken	Contact_met_mijn_medestudenten	-0,028192651	99	91
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_schooltaken	Betere_bekendheid_van_de_verschillende_instanties	-0,014890709	99	92
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_schooltaken	Betere_toegankelijkheid_van_de_verschillende_instanties	-0,02007912	99	93
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_schooltaken	Meer_sensibilisatie_rond_het_thema_mentaal_welbevinden	0,017509639	99	94
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_schooltaken	Minder_lange_wachttijden_bij_de_verschillende_hulpinstanties	0,005088748	99	95
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_schooltaken	Meer_groepssessie_rond_mentaal_welzijn_en_studieproblemen	0,025609952	99	96
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_schooltaken	Meer_contact_met_mijn_medestudenten	-0,008168402	99	97
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_schooltaken	Dat_het_universiteitspersoneel_zich_bewust_is_van_deze_problematiek	0,020224713	99	98
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_schooltaken	Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_schooltaken	1	99	99
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_extracurriculaire_verplichtingen	Afspreken_met_vrienden	-0,06246167	100	1
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_extracurriculaire_verplichtingen	Muziek_spelen_of_beluisteren	0,004347399	100	2
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_extracurriculaire_verplichtingen	Een_goed_gesprek	-0,047331264	100	3
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_extracurriculaire_verplichtingen	Sporten	-0,052334835	100	4
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_extracurriculaire_verplichtingen	Feesten,_uitgaan	0,015616384	100	5
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_extracurriculaire_verplichtingen	Boeken_lezen	0,037819682	100	6
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_extracurriculaire_verplichtingen	Vrijwilligerswerk_doen	0,004961243	100	7
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_extracurriculaire_verplichtingen	Gamen	0,084097294	100	8
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_extracurriculaire_verplichtingen	Series_of_films_kijken	-0,027920301	100	9
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_extracurriculaire_verplichtingen	In_de_natuur/buiten_zijn	-0,037623618	100	10
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_extracurriculaire_verplichtingen	Activiteiten_van_een_studentenvereniging	0,065177466	100	11
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_extracurriculaire_verplichtingen	Mijn_actief_lidmaatschap_van_een_of_meerdere_studentenverenigingen	0,065332972	100	12
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_extracurriculaire_verplichtingen	Het_uitoefenen_van_mijn_bestuursfunctie_in_een_studentenvereniging	0,051717871	100	13
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_extracurriculaire_verplichtingen	Ik_heb_het_moeilijk_om_mijn_taken_voor_de_universiteit_af_te_werken	0,177853464	100	14
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_extracurriculaire_verplichtingen	Ik_heb_problemen_met_mijn_thuissituatie	0,098353387	100	15
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_extracurriculaire_verplichtingen	Ik_heb_het_gevoel_dat_ik_niet_kan_voldoen_aan_de_verwachtingen_die_men_van_me_heeft_op_academisch_vlak	0,147858313	100	16
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_extracurriculaire_verplichtingen	Ik_heb_het_gevoel_dat_ik_niet_kan_voldoen_aan_andere_verwachtingen_die_aan_mij_gesteld_worden_(job,_vereniging,_relatie,_...)	0,168527049	100	17
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_extracurriculaire_verplichtingen	Ik_heb_het_moeilijk_met_mijn_geaardheid_of_genderidentiteit	0,078857557	100	18
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_extracurriculaire_verplichtingen	Ik_heb_soms_het_gevoel_dat_ik_discriminerend_behandeld_wordt	0,059336753	100	19
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_extracurriculaire_verplichtingen	Ik_moest_afscheid_nemen_van_iemand_die_mij_dierbaar_was	0,019510638	100	20
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_extracurriculaire_verplichtingen	Ik_heb_financiële_problemen	0,113122457	100	21
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_extracurriculaire_verplichtingen	Ik_ben_eenzaam	0,125308619	100	22
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_extracurriculaire_verplichtingen	Ik_heb_een_negatief_zelfbeeld	0,142130077	100	23
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_extracurriculaire_verplichtingen	Ik_heb_het_te_druk_met_te_veel_activiteiten_(vereniging,_engagement,_school,_job,_...)	0,0796021	100	24
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_extracurriculaire_verplichtingen	Ik_heb_psychologische_problemen	0,165684545	100	25
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_extracurriculaire_verplichtingen	Ik_voel_me_niet_gewaardeerd_in_mijn_sociale_kring	0,12329803	100	26
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_extracurriculaire_verplichtingen	Ik_weet_niet_waarom_ik_mij_minder_goed_voel.	0,108321148	100	27
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_extracurriculaire_verplichtingen	Ik_voel_me_soms_langere_periodes_niet_goed_in_mijn_vel	0,167193278	100	28
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_extracurriculaire_verplichtingen	Mijn_gemoedstoestand_verhindert_me_om_mijn_dagelijkse_taken_uit_te_voeren	0,222709343	100	29
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_extracurriculaire_verplichtingen	Mijn_vrienden_weten_hoe_ik_me_voel	-0,080031692	100	30
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_extracurriculaire_verplichtingen	Mijn_ouders_weten_hoe_ik_me_voel	-0,13066952	100	31
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_extracurriculaire_verplichtingen	Ik_ben_bang_om_mijn_gevoelens_te_uiten	0,13090388	100	32
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_extracurriculaire_verplichtingen	Ik_huil_nooit_in_het_bijzijn_van_anderen	0,08835569	100	33
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_extracurriculaire_verplichtingen	Als_ik_me_slecht_voel,_probeer_ik_anderen_daar_zo_weinig_mogelijk_mee_te_belasten	0,092728778	100	34
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_extracurriculaire_verplichtingen	Ook_negatieve_gevoelens_kunnen_in_mijn_omgeving_besproken_worden	-0,084858968	100	35
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_extracurriculaire_verplichtingen	Ik_heb_het_gevoel_dat_mijn_ouders_mij_begrijpen	-0,117575818	100	36
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_extracurriculaire_verplichtingen	Ik_kan_mijn_problemen_de_baas	-0,115081133	100	37
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_extracurriculaire_verplichtingen	Ik_ben_tevreden_met_wie_ik_ben	-0,117730652	100	38
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_extracurriculaire_verplichtingen	Ik_maak_me_zorgen_over_de_toekomstperspectieven_die_mijn_dimploma_me_zal_bieden	0,077788125	100	39
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_extracurriculaire_verplichtingen	Ik_ben_eerder_introvert	0,053455482	100	40
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_extracurriculaire_verplichtingen	Ik_ben_eerder_extravert	-0,003448691	100	41
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_extracurriculaire_verplichtingen	Niets_bijzonders	0,055041098	100	42
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_extracurriculaire_verplichtingen	Ik_luister_naar_muziek	0,005709001	100	43
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_extracurriculaire_verplichtingen	Ik_zoek_de_natuur_op	-0,054455129	100	44
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_extracurriculaire_verplichtingen	Ik_ga_bewegen_of_sporten	-0,087097131	100	45
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_extracurriculaire_verplichtingen	Ik_ga_feesten_of_op_café	0,076162021	100	46
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_extracurriculaire_verplichtingen	Ik_drink_alcohol	0,129581704	100	47
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_extracurriculaire_verplichtingen	Ik_gebruik_softdrugs	0,137800105	100	48
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_extracurriculaire_verplichtingen	Ik_gebruik_harddrugs	0,057633452	100	49
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_extracurriculaire_verplichtingen	Ik_doe_dingen_die_schadelijk_zijn_voor_mezelf_(uitgezonderd_middelengebruik)	0,140033392	100	50
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_extracurriculaire_verplichtingen	Ik_zoek_informatie_op_over_mijn_probleem_(op_het_internet,_in_een_boek_of_in_een_folder)	0,066384395	100	51
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_extracurriculaire_verplichtingen	Ik_trek_me_terug	0,124815927	100	52
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_extracurriculaire_verplichtingen	Ik_probeer_de_oorzaak_van_het_probleem_aan_te_pakken	-0,133527064	100	53
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_extracurriculaire_verplichtingen	Ik_omring_me_met_mensen	-0,097632926	100	54
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_extracurriculaire_verplichtingen	Ik_verdiep_me_in_mijn_levensbeschouwing	0,035770678	100	55
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_extracurriculaire_verplichtingen	Ik_praat_erover_met_een_vriend_of_vriendin	-0,117332568	100	56
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_extracurriculaire_verplichtingen	Ik_praat_erover_met_mijn_ouders	-0,147331678	100	57
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_extracurriculaire_verplichtingen	Ik_praat_erover_met_een_hulpverlener_(bijvoorbeeld_mijn_huisarts_of_psycholoog)	0,043365813	100	58
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_extracurriculaire_verplichtingen	Ik_praat_erover_met_iemand_van_de_universiteit_(studentenpsycholoog,_iemand_van_het_monitoraat,_een_professor,_...)	0,029993519	100	59
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_extracurriculaire_verplichtingen	Ik_neem_contact_op_met_een_hulplijn_via_telefoon,_mail_of_chat	0,033842264	100	60
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_extracurriculaire_verplichtingen	Dat_je_anoniem_blijft_ten_opzichte_van_de_hulpverlener	0,019994415	100	61
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_extracurriculaire_verplichtingen	Dat_wat_je_zegt_volkomen_vertrouwelijk_is	-0,001246791	100	62
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_extracurriculaire_verplichtingen	Dat_je_persoonlijk_contact_met_iemand_hebt	-0,006554622	100	63
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_extracurriculaire_verplichtingen	Dat_je_kan_praten_met_iemand_die_je_persoonlijk_kent	-0,051278401	100	64
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_extracurriculaire_verplichtingen	Dat_je_er_op_elk_moment_terecht_kan	-0,065729776	100	65
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_extracurriculaire_verplichtingen	Dat_je_terecht_kan_bij_iemand_die_professioneel_is	0,048442614	100	66
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_extracurriculaire_verplichtingen	Dat_je_meerdere_keren_bij_dezelfde_persoon_terecht_kan	-0,007259638	100	67
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_extracurriculaire_verplichtingen	Dat_je_omgeving_niet_hoeft_te_weten_dat_je_hulp_zoekt	0,083483313	100	68
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_extracurriculaire_verplichtingen	Dat_het_goedkoop_is	0,073494342	100	69
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_extracurriculaire_verplichtingen	Dat_het_gratis_is	0,066404224	100	70
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_extracurriculaire_verplichtingen	Dat_je_doorverwezen_kan_worden_naar_iemand_die_jou_hulp_op_maat_kan_geven	0,02231243	100	71
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_extracurriculaire_verplichtingen	De_studentenpsychologen_van_de_UGent	0,073354647	100	72
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_extracurriculaire_verplichtingen	Het_monitoraat_van_mijn_faculteit	-0,020060724	100	73
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_extracurriculaire_verplichtingen	De_studentenartsen_van_de_UGent	0,057086728	100	74
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_extracurriculaire_verplichtingen	Awel	-0,029822231	100	75
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_extracurriculaire_verplichtingen	1813	-0,014769099	100	76
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_extracurriculaire_verplichtingen	JAC	0,021487078	100	77
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_extracurriculaire_verplichtingen	OverKop	-0,011836644	100	78
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_extracurriculaire_verplichtingen	Start_To_Talk	-0,011031019	100	79
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_extracurriculaire_verplichtingen	Tele-onthaal	-0,029862159	100	80
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_extracurriculaire_verplichtingen	De_zelfmoordlijn	0,038066139	100	81
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_extracurriculaire_verplichtingen	De_Druglijn	0,044145123	100	82
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_extracurriculaire_verplichtingen	Teleblok	-0,001301875	100	83
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_extracurriculaire_verplichtingen	Meldpunt_1712	-0,007142825	100	84
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_extracurriculaire_verplichtingen	Tejo	-0,011718548	100	85
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_extracurriculaire_verplichtingen	De_manier_waarop_het_universitair_personeel_met_me_communiceert	0,013917195	100	86
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_extracurriculaire_verplichtingen	Studentenpsycholoog	0,097940549	100	87
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_extracurriculaire_verplichtingen	Monitoraat	-0,00036608	100	88
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_extracurriculaire_verplichtingen	Studentenorganisaties_(zoals_studentenverenigingen)	0,055821217	100	89
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_extracurriculaire_verplichtingen	De_manier_waarop_onderwijsactiviteiten_georganiseerd_worden	0,007906888	100	90
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_extracurriculaire_verplichtingen	Contact_met_mijn_medestudenten	-0,032882185	100	91
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_extracurriculaire_verplichtingen	Betere_bekendheid_van_de_verschillende_instanties	-0,010688672	100	92
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_extracurriculaire_verplichtingen	Betere_toegankelijkheid_van_de_verschillende_instanties	-0,001725476	100	93
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_extracurriculaire_verplichtingen	Meer_sensibilisatie_rond_het_thema_mentaal_welbevinden	0,005938327	100	94
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_extracurriculaire_verplichtingen	Minder_lange_wachttijden_bij_de_verschillende_hulpinstanties	0,025678031	100	95
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_extracurriculaire_verplichtingen	Meer_groepssessie_rond_mentaal_welzijn_en_studieproblemen	0,027207974	100	96
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_extracurriculaire_verplichtingen	Meer_contact_met_mijn_medestudenten	-0,036006252	100	97
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_extracurriculaire_verplichtingen	Dat_het_universiteitspersoneel_zich_bewust_is_van_deze_problematiek	0,01384828	100	98
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_extracurriculaire_verplichtingen	Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_schooltaken	0,51510423	100	99
Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_extracurriculaire_verplichtingen	Ik_heb_last_van_uitstelgedrag_met_betrekking_tot_mijn_extracurriculaire_verplichtingen	1	100	100
Ik_heb_in_de_week_genoeg_tijd_om_mijn_schooltaken_en_andere_verplichtingen_te_volbrengen	Afspreken_met_vrienden	0,024398318	101	1
Ik_heb_in_de_week_genoeg_tijd_om_mijn_schooltaken_en_andere_verplichtingen_te_volbrengen	Muziek_spelen_of_beluisteren	0,033044426	101	2
Ik_heb_in_de_week_genoeg_tijd_om_mijn_schooltaken_en_andere_verplichtingen_te_volbrengen	Een_goed_gesprek	0,000404861	101	3
Ik_heb_in_de_week_genoeg_tijd_om_mijn_schooltaken_en_andere_verplichtingen_te_volbrengen	Sporten	0,012364976	101	4
Ik_heb_in_de_week_genoeg_tijd_om_mijn_schooltaken_en_andere_verplichtingen_te_volbrengen	Feesten,_uitgaan	0,039160829	101	5
